Global Property ID;Source Property ID;Global Property Name;Global Chain Code;Property Address 1;Property Address 2;Primary Airport Code;Property City Name;Property State/Province;Property Zip/Postal;Property Country Code;Property Phone Number;Property Fax Number;Sabre Property Rating;Property Latitude;Property Longitude;Source Group Code
100312900;44951;Best Western Plus Edmundston Hotel;BW;280 Boul Hebert;;YFC;Edmundston;NB;E3V 0A3;CA;1-506-739-0000;1-506-735-0001;3;47.377.917;-68.312.193;SABRE_GDS
100433464;862;Best Western Plus Ottawa City Centre;BW;1274 Carling Avenue;;YOW;Ottawa;ON;K1Z 7K8;CA;1-613-7281951;1-613-7281955;3;45.386.396;-75.733.293;SABRE_GDS
100096110;23231;Best Western Plus Chocolate Lake Hotel;BW;250 Saint Margarets Bay Road;;YHZ;Halifax;NS;B3N 1J4;CA;1-902-4775611;1-902-4043376;4;44.640.328;-63.624.598;SABRE_GDS
100219682;39281;Best Western Plus Chemainus Inn;BW;9573 Chemainus Road;;YYJ;Chemainus;BC;V0R1K5;CA;1-250-246-4181;1-250-246-4184;3;48.914.389;-123.712.539;SABRE_GDS
100408976;63671;Best Western Sicamous Inn;BW;806 Trans Canada Highway East;;YLW;Sicamous;BC;99999;CA;1-250-8364117;1-250-8363116;3;50.837.886;-118.969.663;SABRE_GDS
100408492;63227;Best Western Plus Executive Inn;BW;38 Estate Drive;;YBZ;Toronto;ON;M1H2Z1;CA;1-416-4300444;1-416-4300555;3;43.783.156;-79.237.175;SABRE_GDS
100040328;16646;Best Western Plus Cobourg Inn And Convention Centre;BW;930 Burnham St..;;YYZ;Cobourg;ON;K9A 2X9;CA;1-905-3722105;1-905-3725905;3;43.972.671;-78.192.273;SABRE_GDS
102313193;395983;Glo Best Western Mississauga Corporate Centre;BW;40 Admiral Blvd;;YYZ;Mississauga;ON;L5T 2W1;CA;1905 7951011;1905 7951712;3;43.643.506;-7.970.192;SABRE_GDS
100035922;15526;Algomas Water Tower Inn And Suites;BW;360 Great Northern Road;;YAM;Sault Ste Marie;ON;P6B 4Z7;CA;1-705-9498111;1-705-9457607;03.May;46.537.328;-84.318.893;SABRE_GDS
100041332;16760;Best Western Plus Port O Call Hotel;BW;1935 Mc Knight Boulevard Ne.;;YYC;Calgary;AB;T2E 6V4;CA;1-403-2914600;1-403-2508814;3;51.092.708;-114.012.714;SABRE_GDS
101017203;322900;Executive Residency By Best Western Calgary City View North;BW;9665 Aurora Park.;;YYC;Calgary;AB;T3K 0S2;CA;1 403 9846999;1 403 9846995;3;511.405;-114.060.412;SABRE_GDS
100028190;148208;Perth Parkside Inn And Spa, Bw Premier Collection;BW;82 Peter St;;YOW;Perth;ON;K7H1S2;CA;1-613-3260082;1-613-3260044;03.May;44.900.158;-76.252.965;SABRE_GDS
102941103;606535;Best Western Plus Neepawa Hotel;BW;60 Howden Avenue;;YWG;Neepawa;MB;R0J 1H0;CA;623-780-6877;000-000-0000;-1;50.227.645;-99.477.319;SABRE_GDS
100011312;118593;Best Western Plus Bridgewater Hotel & Convention Centre;BW;Highway 10 Exit 12.;;YHZ;Bridgewater;NS;B4V 7P4;CA;1-902-530-0101;1-902-530-6001;4;44.401.205;-64.540.715;SABRE_GDS
100013378;122057;Best Western Blairmore;BW;306 Shillington Cres;;YXE;Saskatoon;SK;S7M1L2;CA;1-306-242-2299;1-306-242-6009;3;5.212.815;-106.757;SABRE_GDS
100208588;32494;Best Western Plus Inner Harbour;BW;412 Quebec Street;;YYJ;Victoria;BC;V8V 1W5;CA;1-250-3845122;1-250-3845113;3;48.420.711;-123.374.156;SABRE_GDS
100007270;111687;Best Western Plus Mont-laurier;BW;1231 Boul A Paquette;;YOW;Mont-Laurier;QC;J9L 1M6;CA;1-819-623-5252;1-819-623-7830;3;46.552.105;-75.475.975;SABRE_GDS
100341582;46372;Best Western Plus Mission City Lodge;BW;32281 Lougheed Highway.;;YXX;Mission;BC;V2V 1A3;CA;1-604-8205500;1-604-8205510;3;49.133.015;-122.329.501;SABRE_GDS
100000284;10037;Best Western Plus Guildwood Inn;BW;1400 Venetian Blvd;;YZR;Sarnia;ON;N7T 7W6;CA;1-519-3377577;1-519-3323925;03.May;42.987.994;-82.407.302;SABRE_GDS
100002618;103557;Best Western Sunrise Inn And Suites;BW;3101 43rd Avenue.;;YEG;Stony Plain;AB;T7Z 1L1;CA;1-780-968-1716;1-780-968-1724;3;53.539.634;-113.973.377;SABRE_GDS
100210362;33562;Best Western Plus Columbia River Hotel;BW;1001 Rossland Avenue.;;YCG;Trail;BC;V1R 3N7;CA;1-250-3683355;1-250-3683930;3;49.096.909;-117.715.465;SABRE_GDS
100302619;284539;Mercer Hotel Downtown Bw Premier Collection;BW;104 Ontario Street;;YYZ;Stratford;ON;N5A3H2;CA;1-519-2711888;1-519-2714157;3;43.371.609;-80.981.216;SABRE_GDS
100052704;18430;Best Western Plus Toronto Airport Hotel;BW;5825 Dixie Road;;YYZ;Mississauga;ON;L4W 4V7;CA;1-905-6708180;1-905-6708083;3;4.365.162;-79.642.394;SABRE_GDS
100390496;51154;Best Western Plus Muskoka Inn;BW;86 Howland Drive;;YYZ;Huntsville;ON;P1H 1M3;CA;1-705-7883345;1-705-7880892;3;45.342.723;-79.230.438;SABRE_GDS
100179404;29891;Comfort Inn And Suites Barrie;CI;210 Essa Rd;;YYZ;Barrie;ON;L4N3L1;CA;705-721-1122;705-721-8547;3;44.365.531;-79.696.648;SABRE_GDS
100215374;36634;Comfort Inn Yarmouth;CI;96 Starrs Rd;;YQI;Yarmouth;NS;B5A2T5;CA;902-742-1119;902-742-1114;3;43.842.428;-66.102.366;SABRE_GDS
100115076;246899;Comfort Inn And Suites Campbell River;CI;1351 Shoppers Row;;YBL;Campbell River;BC;V9W 2C9;CA;250-914-5117;250-914-5217;3;50.029.314;-125.246.186;SABRE_GDS
100215428;36661;Comfort Inn Newmarket;CI;1230 Journeys End Circle;;YYZ;Newmarket;ON;L3Y7V1;CA;905-895-3355;905-895-1176;02.May;44.069.988;-79.423.686;SABRE_GDS
100215380;36638;Comfort Inn Brantford;CI;58 King George Rd;;YHM;Brantford;ON;N3R5K4;CA;519-753-3100;519-753-8138;2;43.163.698;-80.274.059;SABRE_GDS
100391398;5178;Comfort Inn And Suites;CI;255 8 Rue De Martigny W.;;YMX;St Jerome;QC;J7Y2G4;CA;450-438-8000;450-438-7005;3;45.779.457;-7.401.571;SABRE_GDS
100215390;36642;Comfort Inn Chatham;CI;1100 Richmond Street;;YQG;Chatham;ON;N7M5J5;CA;519-352-5500;519-352-2520;2;42.379.927;-82.216.275;SABRE_GDS
100215470;36682;Comfort Inn Sudbury East;CI;440 Second Ave;;YSB;Sudbury;ON;P3B4A4;CA;705-560-4502;705-560-0107;02.May;46.503.414;-80.936.717;SABRE_GDS
100252642;41744;Comfort Inn Sturgeon Falls;CI;11 Front Street;;YYB;Sturgeon Falls;ON;P2B3L3;CA;705-753-5665;705-753-2488;02.May;46.366.263;-7.994.234;SABRE_GDS
100215820;36889;Comfort Inn Trois Rivieres;CI;6255 Rue Corbeil;;YQB;Trois Rivieres;QC;G8Z4P9;CA;819-371-3566;819-371-8977;02.May;46.328.388;-72.594.421;SABRE_GDS
100215468;36681;Comfort Inn Sudbury Regent;CI;2171 Regent St South..;;YSB;Sudbury;ON;P3E5V3;CA;705-522-1101;705-522-2687;02.May;4.644.871;-8.099.516;SABRE_GDS
100237000;4092;Comfort Hotel Toronto Airport North;CI;445 Rexdale Blvd;;YYZ;Etobicoke;ON;M9W6K5;CA;416-740-9500;416-740-1256;3;43.716.756;-79.593.862;SABRE_GDS
100781625;326384;Comfort Inn And Suites;CI;135 Gibbons Street;;YYZ;Goderich;ON;N7A 3J5;CA;1 519-440-0215;1 519-440-0216;2;43.737.579;-81.708.638;SABRE_GDS
100215486;36690;Comfort Inn Charlottetown;CI;112 Capital Drive;;YYG;Charlottetown;PE;C1E1E7;CA;902-566-4424;902-368-1174;02.May;46.264.578;-63.156.194;SABRE_GDS
100215816;36886;Comfort Inn Sherbrooke;CI;4295 Boulevard Bourque;;YUL;Sherbrooke;QC;J1N1S4;CA;819-564-4400;819-564-7011;02.May;45.382.109;-71.969.358;SABRE_GDS
100215408;36651;Comfort Inn Kapuskasing;CI;172 Government Rd East;;YYU;Kapuskasing;ON;P5N2W9;CA;705-335-8583;705-337-6535;02.May;49.409.063;-82.403.034;SABRE_GDS
100337756;46185;Comfort Inn And Suites Thousand Islands Harbour District;CI;50 Main Street;;YGK;Gananoque;ON;K7G 1C5;CA;613-382-7272;613-382-4096;02.May;44.325.968;-76.163.377;SABRE_GDS
100215460;36678;Comfort Inn East;CI;1252 Michael Street;;YOW;Ottawa;ON;K1J7T1;CA;613-744-2900;613-746-0836;02.May;45.421.685;-75.631.929;SABRE_GDS
100215498;36695;Comfort Inn Gatineau;CI;630 Blvd La Gappe;;YOW;Gatineau;QC;J8T7S8;CA;819-243-6010;819-243-4668;3;45.480.981;-75.691.314;SABRE_GDS
100215810;36883;Comfort Inn Rouyn Noranda;CI;1295 Ave Lariviere.;;YUY;Rouyn Noranda;QC;J9X6M6;CA;819-797-1313;819-797-9683;02.May;48.223.603;-78.993.878;SABRE_GDS
100429656;8225;Comfort Inn And Suites Airport South;CI;3111 26 Street Ne;;YYC;Calgary;AB;T1Y7E4;CA;403-735-1966;403-735-1955;3;51.079.638;-113.998.192;SABRE_GDS
102953157;614151;Comfort Inn And Suites;CI;25 Western Avenue;;YTS;Cochrane;ON;P0L 0A4;CA;1 705-2610254;1 705-2610254;-1;49.060.877;-81.045.936;SABRE_GDS
102325869;396751;Comfort Inn And Suites;CI;2467 Princess Street;;YYZ;Kingston;ON;K7M 3G1;CA;1 613 7701084;;2;44.258.185;-76.561.671;SABRE_GDS
100208854;32656;Crowne Plaza Lord Beaverbrook;CP;659 Queen Street;;YFC;Fredericton;NB;E3B 5A6;CA;1-506-455-3371;1-506-457-1516;4;45.960.512;-66.637.277;SABRE_GDS
100212048;3455;Radisson Hotel Montreal Airport;CR;6500 Chemin De La;Cote-de-liesse;YUL;Montreal;QC;H4T 1E3;CA;1-514-739-3391;1-514-739-6591;3;45.486.042;-73.690.831;SABRE_GDS
100322848;316688;Country Inn And Suites By Radisson, Belleville, On;CX;245 North Front Street;;YGK;Belleville;ON;K8P 3C3;CA;613-707-0640;613-969-6383;3;44.182.221;-77.392.641;SABRE_GDS
100401148;58309;Courtyard Hamilton;CY;1224 Upper James St.;;YHM;Hamilton;ON;L9C3B1;CA;1-905-3837772;1-905-3837895;3;43.215.203;-79.887.415;SABRE_GDS
101093670;602280;Courtyard By Marriott Laval;CY;500 Rue Lucien Paiement;;YUL;Laval;QC;H7N 0H6;CA;1 450 506 1936;;4;4.555.724;-7.372.129;SABRE_GDS
100038090;163243;Delta Hotels Saguenay Conference Centre;DE;2675 Boulevard Du Royaume;;YBG;Jonquiere;QC;G7S 5B8;CA;1-418-5483124;1-418-5481638;4;4.840.536;-71.170.207;SABRE_GDS
100082410;221207;Delta Hotels Toronto;DE;75 Lower Simcoe Street;;YYZ;Toronto;ON;M5J 3A6;CA;1-416-8491200;1-416-8491227;4;43.642.346;-7.938.396;SABRE_GDS
100016034;12943;Delta Hotels Mont Sainte Anne Resort And Convention Center;DE;500 Boulevard Du Beau Pre;;YQB;Beaupre;QC;G0A1E0;CA;1-418-827-1862;1-418-827-5072;4;47.073.916;-7.090.624;SABRE_GDS
100164911;323655;Delta Hotels By Marriott Thunder Bay;DE;2240 Sleeping Giant Parkway;;YQT;Thunder Bay;ON;P7A 0E7;CA;807-344-0777;807-344-0999;03.May;48.432.807;-89.217.764;SABRE_GDS
100045360;17537;Delta Hotels Regina;DE;1919 Saskatchewan Dr;;YQR;Regina;SK;S4P 4H2;CA;1-306-5255255;1-306-7817188;4;50.452.159;-104.608.634;SABRE_GDS
100077886;216414;Days Inn Vernon;DI;5121-26th Street;;YLW;Vernon;BC;V1T 8G4;CA;1-250-5492224;1-250-5492224;3;50.283.527;-119.266.373;SABRE_GDS
100035018;15424;Di Swft Crrnt;DI;105 George Street West;;YYN;Swift Current;SK;S9H 0K4;CA;306-773-4660;306-773-3430;02.May;50.295.313;-107.801.325;SABRE_GDS
100127078;25578;Days Inn Ste Helene De Bagot;DI;410 Rue Couture;;YUL;Ste Helene De Bagot;QC;J0H1M0;CA;1-450-7912580;1-450-7912058;3;45.731.405;-72.739.749;SABRE_GDS
100104314;238076;Days Inn By Wyndham Sudbury & Conference Centre;DI;50 Brady Street;;YSB;Sudbury;ON;P3E 1C8;CA;1-705-6755602;1-705-6755024;3;46.487.648;-80.997.653;SABRE_GDS
100321252;45372;Days Inn - Orillia;DI;5850 Rama Road;;YYZ;Ramara;ON;L3V 0S3;CA;1-705-3268288;1-705-3239999;3;44.644.067;-79.351.001;SABRE_GDS
100157862;282985;Days Inn Vermilion;DI;4807 51 Street;;YVG;Vermilion;AB;T9X 1B4;CA;780-8534771;1-780-8534754;3;53.352.772;-110.855.843;SABRE_GDS
100070754;20840;Days Inn - Berthierville;DI;760 Rue Gadoury;Berthierville Pq Ca J0k 1a0;YMX;Berthierville;QC;J0K 1A0;CA;1-450-836-1621;1-450-836-1578;3;46.089.047;-73.192.789;SABRE_GDS
100006318;109917;Days Inn Grande Prairie;DI;10218 162 Avenue;Grande Prairie Ab T8v 0p2;YQU;Grande Prairie;AB;T8V 0P2;CA;1-780-5322773;1-780-5327057;3;55.227.324;-118.801.982;SABRE_GDS
100529392;100330;Days Inn Kingston;DI;1 First Canada Ave;;YYZ;Kingston;ON;K7K 6W2;CA;613-5411111;613-549-5735;2;44.262.771;-76.497.013;SABRE_GDS
100122276;252151;Days Inn And Suites Summerside;DI;311 Market St;;YSU;Summerside;PE;C1N 1K8;CA;902-436-2157;902-436-4499;2;46.394.053;-63.792.335;SABRE_GDS
100159952;284322;Days Inn Conf Cntre Blainville;DI;1136 Cure Labelle;;YUL;Blainville;QC;J7C 3J4;CA;1-450-4308950;1-450-4308957;3;4.567.997;-73.888.901;SABRE_GDS
100264296;4237;Days Inn And Suites Moncton;DI;2515 Mountain Road;Moncton Nb Ca E1g 2w4;YQM;Moncton;NB;E1G 2W4;CA;506-3841050;1-506-859-6070;3;46.130.184;-64.878.322;SABRE_GDS
100212578;34881;Days Inn And Suites Winkler;DI;395 Boundary Trail;Winkler Mb Ca R6w 4b1;YWG;Winkler;MB;R6W 0L7;CA;204-3258888;204-3255488;3;4.919.285;-9.793.777;SABRE_GDS
102141631;380577;Di Wainwright;DI;1814 14th Avenue;;YLL;Wainwright;AB;T9W 1L2;CA;780-842-4436;780-842-3837;2;52.843.708;-110.844.067;SABRE_GDS
100037344;16237;Days Inn Suites Thunder Bay;DI;645 Sibley Drive;Thunder Bay On Ca P7b 6z8;YQT;Thunder Bay;ON;P7B 6Z8;CA;1-807-6223297;1-807-6232211;3;48.404.786;-89.260.083;SABRE_GDS
100430266;82800;Days Inn Edmonton South;DI;10333 University Ave;Edmonton Ab Ca T6e 6n5;YEG;Edmonton;AB;T6E 6N3;CA;1-780-4300011;1-780-4300022;2;5.351.146;-11.349.635;SABRE_GDS
100134032;388787;Doubletree By Hilton St. Johns;DT;2 Hill O Chips;;YYT;St. John's;NL;A1C 6B1;CA;1-709 -383-1475;1-709-754-5209;03.May;47.569.959;-52.700.436;SABRE_GDS
100198424;314483;Doubletree By Hilton Halifax Dartmouth;DT;101 Wyse Road;;YHZ;Dartmouth;NS;B3A 1L9;CA;1-902-463-1100;1-902-464-1227;4;44.668.972;-63.576.866;SABRE_GDS
100209012;32752;Executive Suites Hotel;EI;4201 Lougheed Hwy;;YVR;Burnaby;BC;V5C 3Y6;CA;1-604-2982010;604-298-1123;4;49.266.407;-123.010.489;SABRE_GDS
100385750;48546;Econo Lodge New Liskeard;EO;Highway 11 North.;;YXR;New Liskeard;ON;P0J 1P0;CA;705-647-6705;705-647-4200;1;47.538.256;-7.967.486;SABRE_GDS
100166338;288110;Econo Lodge Sudbury;EO;1145 Lorne Street;;YSB;Sudbury;ON;P3C 4S8;CA;1-705-674-4203;1-705-674-5917;2;4.647.144;-8.103.161;SABRE_GDS
100106772;24042;Econo Lodge Orilla;EO;265 Memorial Avenue;;YYZ;Orillia;ON;L3V5X8;CA;705-326-3554;705-326-5641;2;44.596.501;-79.424.149;SABRE_GDS
100574494;325306;Econo Lodge;EO;910 Victoria Street;;YXS;Prince George;BC;V2L 2K8;CA;1 250-563-1267;1 250-563-9904;2;53.913.059;-122.753.026;SABRE_GDS
100158708;283515;Econo Lodge Granby;EO;700 Rue Principale;;YUL;Granby;QC;J2G 2Y4;CA;450-378-8406;;3;45.409.541;-72.745.326;SABRE_GDS
100037750;162842;Econo Lodge;EO;59 Riverside Gate;;YYC;Okotoks;AB;T1S 1M3;CA;1-403-9381999;1-403-9383936;2;50.724.093;-113.981.233;SABRE_GDS
100001738;10234;Fairmont Tremblant;FA;3045 Chemin De La Chapelle;;YUL;Mont-Tremblant;QC;J8E 1E1;CA;1-819-6817000;1-819-6817099;4;46.214.984;-74.585.871;SABRE_GDS
100210892;3387;Fairmont Winnipeg;FA;2 Lombard Place;;YWG;Winnipeg;MB;R3B0Y3;CA;1-204-957-1350;1-204-956-1791;4;49.895.582;-97.137.169;SABRE_GDS
100025712;1450;Fairmont Empress;FA;721 Government Street;;YYJ;Victoria;BC;V8W 1W5;CA;1-250-3848111;1 250 389 2747;04.May;48.421.654;-123.368.596;SABRE_GDS
100243342;41264;Mortagne Hotel;FG;1228 Rue Nobel;;YUL;BOUCHERVILLE;QC;J4B 5H1;CA;1 450 655 9966;33 1 45 31 22 21;4;45.569.241;-73.442.832;SABRE_GDS
100220580;3987;Fairfield Inn By Marriott Montreal Downtown;FN;1199 Rue Berri;;YUL;Montreal;QC;H2L 4C6;CA;1-514-845-9236;1-514-845-5754;3;45.513.887;-7.355.799;SABRE_GDS
100195428;312968;Fairfied Inn N Stes Airdrie Marriott;FN;911 Highland Park Cove Ne;;YYC;Airdrie;AB;T4A-0R2;CA;1-403-9457000;1-587-254-2119;02.May;5.130.193;-11.399.725;SABRE_GDS
100190358;310230;Fairfield Inn And Suites Regina;FN;3915 Albert Street.;;YQR;Regina;SK;S4S 3R4;CA;1-306-5459777;1-306-5459776;02.May;50.415.998;-1.046.179;SABRE_GDS
102940287;614077;Fairfield By Marriott Inn & Suites Chilliwack;FN;43955 Industrial Way;;YXX;Chilliwack;BC;V2R3A4;CA;1 604 402 9440;1 604 402 9441;-1;4.914.558;-122.008.631;SABRE_GDS
100104161;320552;Four Points By Sheraton Edmonton West;FP;18540 100 Avenue Northwest.;;YEG;Edmonton;AB;T5S 0C2;CA;1-780-244-8355;1-780-244-8356;3;53.537.789;-113.644.939;SABRE_GDS
100009662;115577;Four Points By Sheraton Cambridge Kitchener Ontario;FP;210 Preston Parkway.;;YKF;Cambridge;ON;N3H 5N1;CA;1-519-653-2690;1-519-653-6901;3;4.339.992;-80.376.892;SABRE_GDS
100392656;52635;Four Points By Sheraton Edmonton South;FP;7230 Argyll Road;;YEG;Edmonton;AB;T6C 4A6;CA;1-780-465-7931;1-780-469-3680;3;53.509.389;-113.440.816;SABRE_GDS
100048170;17904;Four Points By Sheraton Hamilton - Stoney Creek;FP;49 Goderich Road.;;YHM;Hamilton;ON;L8E 4W8;CA;1-905-578-1212;1-905-578-6468;3;43.242.986;-79.759.159;SABRE_GDS
100398242;56358;Four Points By Sheraton Conference Centre Gatineau-ottawa;FP;35 Rue Laurier;;YOW;Gatineau;QC;J8X4E9;CA;1-819-778-6111;1-819-778-3647;4;45.428.607;-75.710.485;SABRE_GDS
100312484;4493;Four Points By Sheraton London;FP;1150 Wellington Road South..;;YXU;London;ON;N6E 1M3;CA;1-519-681-0600;1-519-681-8222;3;4.289.023;-8.120.272;SABRE_GDS
102758283;608638;Barker Suites Southport;FR;100 Musketeer Road E;;YWG;Southport;MB;R0H 1N1;CA;1 204-4286030;1 204-4286036;-1;49.915.131;-98.273.853;SABRE_GDS
100153184;279561;Bcminns Rustys Hotel;GD;385 Gregoire Drive;;YMM;FORT MCMURRAY;AB;T9H 4K7;CA;780-791-4646;780-790-1457;02.May;56.684.146;-111.348.625;SABRE_GDS
100679180;220386;The Kanata By Bcminns Whitecourt;GD;3315 33 Street;;YZU;WHITECOURT;AB;T7S 0A2;CA;1-780-7063390;1-780-3960615;3;5.411.729;-11.564.544;SABRE_GDS
102446653;601704;The Laundry Rooms Waterloo;GD;181 King Street South;;YKF;Waterloo;ON;N2J 0E7;CA;1-226-7531101;;03.May;434.608;-8.051.986;SABRE_GDS
100164380;601507;Sawridge Inn And Suites Edmont;GD;4235 Gateway Blvd Nw;;YEG;Edmonton;AB;T6J 5H2;CA;1-780-4381222;1-780-4380906;3;53.478;-11.349.206;SABRE_GDS
100481007;307924;Hotel Lindbergh;GD;2825 Laurier Boulevard;;YQB;Quebec;QC;G1V 2L9;CA;418-653-6672;418-651-8805;3;46.767.124;-71.287.232;SABRE_GDS
100161504;285310;Dilworth Inn;GD;1755 Dilworth Dr;;YLW;Kelowna;BC;V1Y8R1;CA;1-250-762-9666;1-250-862-8484;2;49.882.599;-119.437.561;SABRE_GDS
102543399;605347;Hotel Lac Brome;GD;572 Chemin Lakeside;;YUL;Lac Brome;QC;J0E 1R0;CA;1-450-2430404;0;3;4.526.737;-7.249.745;SABRE_GDS
100216520;37318;Hilton Garden Inn Kitchener/cambridge;GI;746 Old Hesperler Road;;YYZ;Cambridge;ON;N3H5L8;CA;1-519-620-8936;1-519-620-8937;03.May;43.411.729;-80.329.259;SABRE_GDS
101033930;388171;Hilton Gi Moncton Downtown;GI;40 Highfield Street;;YQM;Moncton;NB;E1C5N3;CA;1-506-382-3395;1-506-858-8991;3;46.087.847;-64.784.613;SABRE_GDS
100763087;324833;Hilton Garden Inn Toronto Brampton West, Ontario, Cn;GI;200 Steelwell Road Brampton On;;YYZ;Brampton;ON;TBD;CA;1-905-216-4104;1-905-216-4203;3;4.368.708;-79.707.341;SABRE_GDS
100076072;2146;Hilton Garden Inn Saskatoon Downtown;GI;90 22nd Street;;YXE;Saskatoon;SK;S7K3X6;CA;1-306-244-2311;1-306-664-2234;3;52.129.239;-10.666.615;SABRE_GDS
100007362;111818;Clearwater Suites Hotel;GW;4 Haineault Street;;YMM;Fort McMurray;AB;T9H 1R6;CA;1-780-799-7676;1-780-799-4501;3;5.672.308;-11.137.948;SABRE_GDS
100217360;37847;Sunset Inn Kenora;GW;920 Highway 17 East;Kenora On Ca P9n 1z9;YQK;Kenora;ON;P9N 1Z9;CA;1-807-4682003;1-807-4688551;2;49.761.462;-94.475.687;SABRE_GDS
100019294;136296;Homewood Suites By Hilton Vaughan, Ontario, Canada;HG;618 Applewood Crescent.;;YYZ;Vaughan;ON;L4K 4B4;CA;1-905-760-1660;1-905-760-1663;3;4.379.902;-79.537.517;SABRE_GDS
100396906;55429;Homewood Suites By Hilton Markham - Ontario Canada;HG;50 Bodrington Court;;YYZ;MARKHAM;ON;L6G 0A9;CA;1-905-477-4663;1-905-477-0355;3;43.843.584;-79.353.904;SABRE_GDS
100152040;27857;Hilton Suites Toronto Markham Conference Center;HH;8500 Warden Avenue.;;YYZ;Markham;ON;L6G1A5;CA;1-905-470-8500;1-905-477-8611;4;43.854.571;-7.933.372;SABRE_GDS
100044819;318840;Holiday Inn Express And Suites Brantford Northeast;HI;27 Sinclair Boulevard.;;YYZ;Brantford;ON;N3S7X6;CA;1-226-3681100;1-226-3681101;3;4.317.075;-80.216.814;SABRE_GDS
100423720;76438;Holiday Inn Exp Stes Slave Lak;HI;1551 Main Street Se..;Slave Lake Ab Ca Tog 2ao;YEG;Slave Lake;AB;T0P 2A0;CA;1-780-849-4819;1-780-849-5045;02.May;55.270.861;-114.782.436;SABRE_GDS
100606005;324866;Holiday Inn Express And Suites Halifax Dartmouth;HI;335 John Savage Avenue;;YHZ;Dartmouth;NS;B3B 0J3;CA;1-902-4311122;1-902-4311144;03.May;44.705.054;-63.575.848;SABRE_GDS
100010842;11779;Holiday Inn Hotel & Suites Grande Prairie Conference Center;HI;9816 107th Street.;;YQU;Grande Prairie;AB;T8V 8E7;CA;1-780-402-6886;1-780-402-6835;3;55.168.264;-118.818.237;SABRE_GDS
100431982;84552;Holiday Inn Express Suites North Edmonton;HI;13742 50th Street.;;YEG;Edmonton;AB;T5A 5J6;CA;1-780-476-9898;1-780-476-9899;3;53.599.202;-113.413.895;SABRE_GDS
100179220;2984;Holiday Inn Winnipeg South;HI;1330 Pembina Hwy;;YWG;Winnipeg;MB;R3T 2B4;CA;204-452-4747;204-284-2751;3;49.840.632;-97.152.773;SABRE_GDS
100205006;317915;Holiday Inn And Suites Calgary Airport North;HI;20 Freeport Place Ne;;YYC;Calgary;AB;T3J 5E1;CA;1-403-2897800;1-403-3906111;3;51.151.837;-114.004.257;SABRE_GDS
100346848;4663;Holiday Inn Express Saint John;HI;400 Main Street And Chesley.dr.;;YSJ;Saint John;NB;E2K4N5;CA;1-506-642-2622;1-506-658-1529;3;45.275.103;-66.077.062;SABRE_GDS
100283956;43465;Holiday Inn Exp Stes Sherwood;HI;11 Portage Lane;;YEG;Sherwood Park;AB;T8H 2R7;CA;1-780-417-3388;1-780-417-3183;3;53.562.907;-113.318.722;SABRE_GDS
100078920;218135;Holiday Inn Hotel And Suites Edmonton Arpt- Confer;HI;1100 4th Street;;YEG;Nisku;AB;T9E 8E2;CA;780-979-0839;780-979-0846;3;5.330.879;-11.353.716;SABRE_GDS
100702174;387472;Holiday Inn Express And Suites Edmonton Sw Windermere;HI;6125 Andrews Loop Sw;;YEG;Edmonton;AB;T6W 3G9;CA;780-249-9600;780-249-9601;02.May;53.430.554;-113.588.607;SABRE_GDS
100220590;39875;Holiday Inn Exp And Suites;HI;9 Strachan Bay Se;;YXH;Medicine Hat;AB;T1B 4Y2;CA;1-403-504-5151;1-403-504-0055;02.May;49.997.549;-110.643.726;SABRE_GDS
100157718;28290;Hojo Lundys Lane Niagara Falls;HJ;8100 Lundys Lane;Niagara Falls On Ca L2h 1h1;BUF;Niagara Falls;ON;L2H 1H1;CA;1-905-3589777;1-905-3580575;2;43.088.894;-79.133.467;SABRE_GDS
100265386;389449;Normandin Quebec;HO;4700 Boul Pierre Bertrand;;YQB;Quebec;QC;G2J 1A4;CA;1-418-6221611;1-418-6229277;3;46.833.054;-71.280.259;SABRE_GDS
100040398;166534;Hotel Le Dauphin Montreal;HO;1025 De Bleury;;YUL;Montreal;QC;H2Z2M7;CA;1-514-7883888;1-514-7883889;3;45.504.366;-73.562.212;SABRE_GDS
100382508;361966;Frantz Inn;HQ;Hwy 52 East;;YWG;Steinbach;MB;R5G1P9;CA;12043269831;12043266913;3;4.951.668;-966.439;SABRE_GDS
102116783;329475;Salt Springs Spa Re;HQ;1460 North Beach Road;;YCD;Saltspring Island;BC;V8K 1J4;CA;18006650039;12505372939;-1;48.922.942;-123.553.833;SABRE_GDS
101085832;330541;Homeport Apartment Hotel-hillview;HQ;3 Wadland Crescent;;YYT;St John's;NL;A1A 2J5;CA;17097549822;17097549047;4;47.589.821;-52.707.401;SABRE_GDS
100325646;370423;Maple Glen Motel;HQ;1609 Dundas Street East;;YXU;London;ON;N5W3C3;CA;15194518300;15194518300;-1;4.300.013;-8.119.208;SABRE_GDS
100001961;339286;Longs Hill Suites;HQ;69 Long's Hill;;YYT;St Johns;NL;A1C1V3;CA;17097540782;17097540782;-1;4.756.444;-5.271.327;SABRE_GDS
100160786;284918;Home2 Suites By Hilton Milton;HT;8490 Parkhill Drive;;YYZ;Milton;ON;L9T 9B3;CA;1-289-878-3800;1-289-878-3801;3;43.532.765;-7.990.817;SABRE_GDS
